FEATURE,READS,PERCENTAGE
Total_reads,10174812,100.0
Mapped_reads_type1,9718716,95.517
Mapped_reads_type2,9718381,95.514
Common_mapped_reads,9723066,95.56
Unambiguous_type1,9723066,100.0
Unambiguous_type2,9723066,100.0
Common_unambiguous,9723066,100.0
Inconsistent_type1,4685,0.048
Inconsistent_type2,4350,0.045
Identical,9592545,98.658
Consistent_global_inconsistent_local,209,0.002
Inconsistent_global,114939,1.182
Multi_mapped,6338,0.065
