FEATURE,READS,PERCENTAGE
Total_reads,10149671,100.0
Mapped_reads_type1,9693686,95.507
Mapped_reads_type2,9686759,95.439
Common_mapped_reads,9699151,95.561
Unambiguous_type1,9699151,100.0
Unambiguous_type2,9699151,100.0
Common_unambiguous,9699151,100.0
Inconsistent_type1,12392,0.128
Inconsistent_type2,5465,0.056
Identical,9373106,96.638
Consistent_global_inconsistent_local,537,0.006
Inconsistent_global,285405,2.943
Multi_mapped,22246,0.229
