FEATURE,READS,PERCENTAGE
Total_reads,13712485,100.0
Mapped_reads_type1,12904179,94.105
Mapped_reads_type2,12865667,93.824
Common_mapped_reads,12914944,94.184
Unambiguous_type1,12914944,100.0
Unambiguous_type2,12914944,100.0
Common_unambiguous,12914944,100.0
Inconsistent_type1,49277,0.382
Inconsistent_type2,10765,0.083
Identical,12180021,94.31
Consistent_global_inconsistent_local,929,0.007
Inconsistent_global,628507,4.867
Multi_mapped,45445,0.352
