FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,11448353,94.469
BAM_reads_type2,11448254,94.468
Common_reads,11445196,94.443
Mapped_reads_type1,10699997,88.294
Mapped_reads_type2,10700010,88.294
Common_unambiguous,10695775,88.259
Identical,10673453,99.791
Consistent_global_inconsistent_local,5467,0.051
Inconsistent_global,15180,0.142
Hidden_multi_mapped,1675,0.016
