FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10184981,95.719
BAM_reads_type2,10185012,95.72
Common_reads,10183971,95.71
Mapped_reads_type1,9728625,91.43
Mapped_reads_type2,9728636,91.43
Common_unambiguous,9726948,91.415
Identical,9713310,99.86
Consistent_global_inconsistent_local,4806,0.049
Inconsistent_global,8166,0.084
Hidden_multi_mapped,666,0.007
