FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16777480,94.449
BAM_reads_type2,16777562,94.449
Common_reads,16773672,94.427
Mapped_reads_type1,16106169,90.669
Mapped_reads_type2,16105871,90.668
Common_unambiguous,16100393,90.637
Identical,16061835,99.761
Consistent_global_inconsistent_local,11871,0.074
Inconsistent_global,24417,0.152
Hidden_multi_mapped,2270,0.014
