FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,17763608,100.0
BAM_reads_type2,17763608,100.0
Common_reads,17763608,100.0
Mapped_reads_type1,17118578,96.369
Mapped_reads_type2,17118158,96.366
Common_unambiguous,16451912,92.616
Identical,16411980,99.757
Consistent_global_inconsistent_local,12229,0.074
Inconsistent_global,25351,0.154
Hidden_multi_mapped,2352,0.014
