FEATURE,READS,PERCENTAGE
Total_reads,13024918,100.0
Mapped_reads,12294857,94.395
Unambigous_type1,11803319,96.002
Unambigous_type2,11803420,96.003
Common_unambiguous,11799949,95.975
Inconsistent_type1,1294,0.011
Inconsistent_type2,1294,0.011
Identical,11770222,99.748
Consistent_global_inconsistent_local,6716,0.057
Inconsistent_global,18523,0.157
Multi_mapped,1900,0.016
