FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10640477,100.0
BAM_reads_type2,10640477,100.0
Common_reads,10640477,100.0
Mapped_reads_type1,10194504,95.809
Mapped_reads_type2,10194169,95.806
Common_unambiguous,9890548,92.952
Identical,9756322,98.643
Consistent_global_inconsistent_local,4623,0.047
Inconsistent_global,122442,1.238
Hidden_multi_mapped,7161,0.072
