FEATURE,READS,PERCENTAGE
Total_reads,17763608,100.0
Mapped_reads,17128570,96.425
Unambigous_type1,16467818,96.142
Unambigous_type2,16467481,96.14
Common_unambiguous,16443940,96.003
Inconsistent_type1,9856,0.06
Inconsistent_type2,9471,0.058
Identical,16157221,98.256
Consistent_global_inconsistent_local,11861,0.072
Inconsistent_global,239688,1.458
Multi_mapped,15843,0.096
