FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,13791524,94.545
BAM_reads_type2,13791831,94.547
Common_reads,13788333,94.523
Mapped_reads_type1,12982531,88.999
Mapped_reads_type2,12982693,89.0
Common_unambiguous,12977708,88.966
Identical,12947545,99.768
Consistent_global_inconsistent_local,8889,0.068
Inconsistent_global,19548,0.151
Hidden_multi_mapped,1726,0.013
