FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16777480,94.449
BAM_reads_type2,16777408,94.448
Common_reads,16773747,94.428
Mapped_reads_type1,16106169,90.669
Mapped_reads_type2,16105455,90.665
Common_unambiguous,16100275,90.636
Identical,16061466,99.759
Consistent_global_inconsistent_local,11928,0.074
Inconsistent_global,24602,0.153
Hidden_multi_mapped,2279,0.014
