FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,12305191,94.474
BAM_reads_type2,12305276,94.475
Common_reads,12301772,94.448
Mapped_reads_type1,11554466,88.71
Mapped_reads_type2,11554697,88.712
Common_unambiguous,11549924,88.676
Identical,11523958,99.775
Consistent_global_inconsistent_local,6424,0.056
Inconsistent_global,17632,0.153
Hidden_multi_mapped,1910,0.017
