FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10640477,100.0
BAM_reads_type2,10640477,100.0
Common_reads,10640477,100.0
Mapped_reads_type1,10194504,95.809
Mapped_reads_type2,10194545,95.809
Common_unambiguous,9902393,93.063
Identical,9888611,99.861
Consistent_global_inconsistent_local,4642,0.047
Inconsistent_global,8477,0.086
Hidden_multi_mapped,663,0.007
