FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,14587316,100.0
BAM_reads_type2,14587316,100.0
Common_reads,14587316,100.0
Mapped_reads_type1,13799950,94.602
Mapped_reads_type2,13800031,94.603
Common_unambiguous,13255602,90.871
Identical,13224778,99.767
Consistent_global_inconsistent_local,9067,0.068
Inconsistent_global,20029,0.151
Hidden_multi_mapped,1728,0.013
