FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10184981,95.719
BAM_reads_type2,10183034,95.701
Common_reads,10181986,95.691
Mapped_reads_type1,9728625,91.43
Mapped_reads_type2,9726681,91.412
Common_unambiguous,9724997,91.396
Identical,9711302,99.859
Consistent_global_inconsistent_local,4797,0.049
Inconsistent_global,8176,0.084
Hidden_multi_mapped,722,0.007
