FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16777480,94.449
BAM_reads_type2,16777394,94.448
Common_reads,16773883,94.428
Mapped_reads_type1,16106169,90.669
Mapped_reads_type2,16105745,90.667
Common_unambiguous,16100658,90.638
Identical,16062281,99.762
Consistent_global_inconsistent_local,12073,0.075
Inconsistent_global,24095,0.15
Hidden_multi_mapped,2209,0.014
