FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,13024918,100.0
Total_BAM_reads,12301939,94.449
Mapped_reads,11552398,88.695
Mapped_reads_type1,11551266,88.686
Mapped_reads_type2,11551192,88.685
Unambiguous_type1,11552398,100.0
Unambiguous_type2,11552398,100.0
Common_unambiguous,11552398,100.0
Inconsistent_type1,1206,0.01
Inconsistent_type2,1132,0.01
Identical,11525038,99.763
Consistent_global_inconsistent_local,6157,0.053
Inconsistent_global,17001,0.147
Multi_mapped,1864,0.016
