FEATURE,READS,PERCENTAGE
Total_reads,12118654,100.0
Mapped_reads,11399057,94.062
Unambigous_type1,10940380,95.976
Unambigous_type2,10940608,95.978
Common_unambiguous,10919387,95.792
Inconsistent_type1,9568,0.088
Inconsistent_type2,9688,0.089
Identical,10669118,97.708
Consistent_global_inconsistent_local,5285,0.048
Inconsistent_global,213193,1.952
Multi_mapped,12535,0.115
