FEATURE,READS,PERCENTAGE
Total_reads,12118654,100.0
Mapped_reads,11398211,94.055
Unambigous_type1,10939534,95.976
Unambigous_type2,10939744,95.978
Common_unambiguous,10920995,95.813
Inconsistent_type1,8710,0.08
Inconsistent_type2,8885,0.081
Identical,10691862,97.902
Consistent_global_inconsistent_local,202,0.002
Inconsistent_global,200173,1.833
Multi_mapped,11163,0.102
