FEATURE,READS,PERCENTAGE
Total_reads,15949227,100.0
Mapped_reads_type1,15136935,94.907
Mapped_reads_type2,15136822,94.906
Common_mapped_reads,15138176,94.915
Unambiguous_type1,15138176,100.0
Unambiguous_type2,15138176,100.0
Common_unambiguous,15138176,100.0
Inconsistent_type1,1354,0.009
Inconsistent_type2,1241,0.008
Identical,15048979,99.411
Consistent_global_inconsistent_local,2453,0.016
Inconsistent_global,35876,0.237
Multi_mapped,48273,0.319
