FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15467744,87.075
BAM_reads_type2,15557545,87.581
Common_reads,15451477,86.984
Mapped_reads_type1,15380270,86.583
Mapped_reads_type2,15470495,87.091
Common_unambiguous,15364451,86.494
Identical,15353510,99.929
Consistent_global_inconsistent_local,9,0.0
Inconsistent_global,4793,0.031
Hidden_multi_mapped,6139,0.04
