FEATURE,READS,PERCENTAGE
Total_reads,14587269,100.0
Mapped_reads_type1,14534611,99.639
Mapped_reads_type2,14534621,99.639
Common_mapped_reads,14534667,99.639
Unambiguous_type1,12472511,85.812
Unambiguous_type2,12471224,85.803
Common_unambiguous,12443306,85.611
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,12440558,99.978
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,1234,0.01
Multi_mapped,1514,0.012
