FEATURE,READS,PERCENTAGE
Total_reads,10640421,100.0
Mapped_reads_type1,10560810,99.252
Mapped_reads_type2,10560810,99.252
Common_mapped_reads,10560810,99.252
Unambiguous_type1,8274295,78.349
Unambiguous_type2,8274294,78.349
Common_unambiguous,8274212,78.348
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,8273771,99.995
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,2,0.0
Multi_mapped,439,0.005
