FEATURE,READS,PERCENTAGE
Total_reads,15437589,100.0
Mapped_reads,15350181,99.434
Unambigous_type1,15350181,100.0
Unambigous_type2,15350181,100.0
Common_unambiguous,15350181,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,15350168,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,13,0.0
