FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12525125,85.863
BAM_reads_type2,12525027,85.862
Common_reads,12499230,85.686
Mapped_reads_type1,12472455,85.502
Mapped_reads_type2,12472366,85.501
Common_unambiguous,12446616,85.325
Identical,12446471,99.999
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,6,0.0
Hidden_multi_mapped,139,0.001
