FEATURE,READS,PERCENTAGE
Total_reads,15467712,100.0
Mapped_reads,15380266,99.435
Unambigous_type1,15380266,100.0
Unambigous_type2,15380266,100.0
Common_unambiguous,15380266,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,15380258,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,8,0.0
