FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15467744,87.075
BAM_reads_type2,15558148,87.584
Common_reads,15423452,86.826
Mapped_reads_type1,15380270,86.583
Mapped_reads_type2,15471101,87.094
Common_unambiguous,15336466,86.336
Identical,15325524,99.929
Consistent_global_inconsistent_local,9,0.0
Inconsistent_global,4786,0.031
Hidden_multi_mapped,6147,0.04
