FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12525125,85.863
BAM_reads_type2,12523838,85.854
Common_reads,12495910,85.663
Mapped_reads_type1,12472455,85.502
Mapped_reads_type2,12471174,85.493
Common_unambiguous,12443305,85.302
Identical,12440553,99.978
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,1234,0.01
Hidden_multi_mapped,1518,0.012
