FEATURE,READS,PERCENTAGE
Total_reads,8352765,100.0
Mapped_reads,8273158,99.047
Unambigous_type1,8273158,100.0
Unambigous_type2,8273158,100.0
Common_unambiguous,8273158,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,8271966,99.986
Consistent_global_inconsistent_local,1,0.0
Inconsistent_global,329,0.004
Multi_mapped,862,0.01
