FEATURE,READS,PERCENTAGE
Total_reads,12520226,100.0
Mapped_reads,12467565,99.579
Unambigous_type1,12467565,100.0
Unambigous_type2,12467565,100.0
Common_unambiguous,12467565,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,12464934,99.979
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,1233,0.01
Multi_mapped,1398,0.011
