FEATURE,READS,PERCENTAGE
Total_reads,10001951,100.0
Mapped_reads,9966784,99.648
Unambigous_type1,9966784,100.0
Unambigous_type2,9966784,100.0
Common_unambiguous,9966784,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,9965498,99.987
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,626,0.006
Multi_mapped,660,0.007
