FEATURE,READS,PERCENTAGE
Total_reads,12499230,100.0
Mapped_reads,12446616,99.579
Unambigous_type1,12446616,100.0
Unambigous_type2,12446616,100.0
Common_unambiguous,12446616,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,12446471,99.999
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,6,0.0
Multi_mapped,139,0.001
