FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10062018,94.564
BAM_reads_type2,10061963,94.563
Common_reads,10031858,94.28
Mapped_reads_type1,9578842,90.023
Mapped_reads_type2,9578804,90.022
Common_unambiguous,9547975,89.733
Identical,9517959,99.686
Consistent_global_inconsistent_local,273,0.003
Inconsistent_global,10169,0.107
Hidden_multi_mapped,19574,0.205
