FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,13692961,93.869
BAM_reads_type2,13692424,93.865
Common_reads,13638897,93.498
Mapped_reads_type1,12241551,83.919
Mapped_reads_type2,12240671,83.913
Common_unambiguous,12185112,83.532
Identical,12120826,99.472
Consistent_global_inconsistent_local,813,0.007
Inconsistent_global,24304,0.199
Hidden_multi_mapped,39169,0.321
