FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,13692961,93.869
BAM_reads_type2,13692961,93.869
Common_reads,13692961,93.869
Mapped_reads_type1,12241551,83.919
Mapped_reads_type2,12241551,83.919
Common_unambiguous,12241551,83.919
Identical,12241551,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
