FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,17763608,100.0
BAM_reads_type2,17763608,100.0
Common_reads,17763608,100.0
Mapped_reads_type1,16959240,95.472
Mapped_reads_type2,16959240,95.472
Common_unambiguous,16119828,90.746
Identical,16119828,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
