FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,17763608,100.0
BAM_reads_type2,17763608,100.0
Common_reads,17763608,100.0
Mapped_reads_type1,16959240,95.472
Mapped_reads_type2,16959116,95.471
Common_unambiguous,15498133,87.247
Identical,15403126,99.387
Consistent_global_inconsistent_local,2524,0.016
Inconsistent_global,39026,0.252
Hidden_multi_mapped,53457,0.345
