FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10640477,100.0
BAM_reads_type2,10640477,100.0
Common_reads,10640477,100.0
Mapped_reads_type1,10159361,95.478
Mapped_reads_type2,10159367,95.478
Common_unambiguous,9460516,88.911
Identical,9416655,99.536
Consistent_global_inconsistent_local,1657,0.018
Inconsistent_global,18425,0.195
Hidden_multi_mapped,23779,0.251
