FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,12118654,100.0
BAM_reads_type2,12118654,100.0
Common_reads,12118654,100.0
Mapped_reads_type1,10627394,87.695
Mapped_reads_type2,10627072,87.692
Common_unambiguous,9795922,80.833
Identical,9728683,99.314
Consistent_global_inconsistent_local,2470,0.025
Inconsistent_global,31299,0.32
Hidden_multi_mapped,33470,0.342
