FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16585703,93.369
BAM_reads_type2,16585703,93.369
Common_reads,16585703,93.369
Mapped_reads_type1,15773334,88.796
Mapped_reads_type2,15773334,88.796
Common_unambiguous,15773334,88.796
Identical,15773334,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
