FEATURE,READS,PERCENTAGE
Total_reads,10640477,100.0
Mapped_reads,9859233,92.658
Unambigous_type1,9859233,100.0
Unambigous_type2,9859233,100.0
Common_unambiguous,9859233,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,9859233,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
