FEATURE,READS,PERCENTAGE
Total_reads,17763608,100.0
Mapped_reads_type1,16312159,91.829
Mapped_reads_type2,16230658,91.37
Common_mapped_reads,16481109,92.78
Unambiguous_type1,16481109,100.0
Unambiguous_type2,16481109,100.0
Common_unambiguous,16481109,100.0
Inconsistent_type1,250451,1.52
Inconsistent_type2,168950,1.025
Identical,15484851,93.955
Consistent_global_inconsistent_local,2059,0.012
Inconsistent_global,498899,3.027
Multi_mapped,75899,0.461
