FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,14587316,100.0
BAM_reads_type2,14587316,100.0
Common_reads,14587316,100.0
Mapped_reads_type1,13361131,91.594
Mapped_reads_type2,13292054,91.121
Common_unambiguous,13129406,90.006
Identical,12599735,95.966
Consistent_global_inconsistent_local,1582,0.012
Inconsistent_global,463353,3.529
Hidden_multi_mapped,64736,0.493
