FEATURE,READS,PERCENTAGE
Total_reads,14587316,100.0
Mapped_reads,13361131,91.594
Unambigous_type1,13361131,100.0
Unambigous_type2,13361131,100.0
Common_unambiguous,13361131,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,13361131,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
