FEATURE,READS,PERCENTAGE
Total_reads,14204888,100.0
Mapped_reads_type1,13969092,98.34
Mapped_reads_type2,13967335,98.328
Common_mapped_reads,13982892,98.437
Unambiguous_type1,13982892,100.0
Unambiguous_type2,13982892,100.0
Common_unambiguous,13982892,100.0
Inconsistent_type1,15557,0.111
Inconsistent_type2,13800,0.099
Identical,13941510,99.704
Consistent_global_inconsistent_local,10,0.0
Inconsistent_global,8921,0.064
Multi_mapped,3094,0.022
