FEATURE,READS,PERCENTAGE
Total_reads,10640477,100.0
Mapped_reads,10444583,98.159
Unambigous_type1,8432132,80.732
Unambigous_type2,8432132,80.732
Common_unambiguous,8432132,80.732
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,8432132,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
