FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,11751676,80.561
BAM_reads_type2,11755804,80.589
Common_reads,11680422,80.072
Mapped_reads_type1,11533576,79.066
Mapped_reads_type2,11522902,78.993
Common_unambiguous,11441720,78.436
Identical,11429460,99.893
Consistent_global_inconsistent_local,9,0.0
Inconsistent_global,9029,0.079
Hidden_multi_mapped,3222,0.028
