FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,9593721,79.165
BAM_reads_type2,9593721,79.165
Common_reads,9593721,79.165
Mapped_reads_type1,9415774,77.697
Mapped_reads_type2,9415774,77.697
Common_unambiguous,9415774,77.697
Identical,9415774,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
