FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10640477,100.0
BAM_reads_type2,10640477,100.0
Common_reads,10640477,100.0
Mapped_reads_type1,10444583,98.159
Mapped_reads_type2,10442668,98.141
Common_unambiguous,7524267,70.714
Identical,7167423,95.257
Consistent_global_inconsistent_local,251770,3.346
Inconsistent_global,94483,1.256
Hidden_multi_mapped,10591,0.141
