FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,13024918,100.0
BAM_reads_type2,13024918,100.0
Common_reads,13024918,100.0
Mapped_reads_type1,12885479,98.929
Mapped_reads_type2,12878050,98.872
Common_unambiguous,8631013,66.265
Identical,8289439,96.042
Consistent_global_inconsistent_local,35325,0.409
Inconsistent_global,274233,3.177
Hidden_multi_mapped,32016,0.371
