FEATURE,READS,PERCENTAGE
Total_reads,17763608,100.0
Mapped_reads,17534752,98.712
Unambigous_type1,14345945,81.814
Unambigous_type2,14345945,81.814
Common_unambiguous,14345945,81.814
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,14345945,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
