FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,8485502,79.747
BAM_reads_type2,8487350,79.765
Common_reads,8405385,78.994
Mapped_reads_type1,8284933,77.862
Mapped_reads_type2,8284977,77.863
Common_unambiguous,8200386,77.068
Identical,8178200,99.729
Consistent_global_inconsistent_local,2009,0.024
Inconsistent_global,17229,0.21
Hidden_multi_mapped,2948,0.036
