FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,14587316,100.0
BAM_reads_type2,14587316,100.0
Common_reads,14587316,100.0
Mapped_reads_type1,14381637,98.59
Mapped_reads_type2,14381637,98.59
Common_unambiguous,11788251,80.812
Identical,11788251,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
