FEATURE,READS,PERCENTAGE
Total_reads,13024918,100.0
Mapped_reads,12885479,98.929
Unambigous_type1,10406928,80.765
Unambigous_type2,10406928,80.765
Common_unambiguous,10406928,80.765
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,10406928,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
