FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,14280158,80.39
BAM_reads_type2,14282522,80.403
Common_reads,14204888,79.966
Mapped_reads_type1,14035323,79.012
Mapped_reads_type2,14035075,79.01
Common_unambiguous,13953535,78.551
Identical,13941510,99.914
Consistent_global_inconsistent_local,10,0.0
Inconsistent_global,8921,0.064
Hidden_multi_mapped,3094,0.022
