FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,14280158,80.39
BAM_reads_type2,14280158,80.39
Common_reads,14280158,80.39
Mapped_reads_type1,14035323,79.012
Mapped_reads_type2,14035323,79.012
Common_unambiguous,14035323,79.012
Identical,14035323,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
