FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,14587316,100.0
Total_BAM_reads,14587316,100.0
Mapped_reads,14381637,98.59
Mapped_reads_type1,14381637,98.59
Mapped_reads_type2,14381637,98.59
Unambiguous_type1,11788251,81.967
Unambiguous_type2,11788251,81.967
Common_unambiguous,11788251,81.967
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,11788251,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
