FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,10484776,86.518
BAM_reads_type2,10484667,86.517
Common_reads,10481941,86.494
Mapped_reads_type1,10448587,86.219
Mapped_reads_type2,10448480,86.218
Common_unambiguous,10445755,86.196
Identical,10019974,95.924
Consistent_global_inconsistent_local,45,0.0
Inconsistent_global,24452,0.234
Hidden_multi_mapped,401284,3.842
