FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,11272600,86.546
BAM_reads_type2,11263697,86.478
Common_reads,11199133,85.982
Mapped_reads_type1,11243986,86.327
Mapped_reads_type2,11235097,86.258
Common_unambiguous,11170531,85.763
Identical,10752202,96.255
Consistent_global_inconsistent_local,7789,0.07
Inconsistent_global,85899,0.769
Hidden_multi_mapped,324641,2.906
