FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,10484776,86.518
BAM_reads_type2,10476373,86.448
Common_reads,10416892,85.957
Mapped_reads_type1,10448587,86.219
Mapped_reads_type2,10440150,86.149
Common_unambiguous,10380663,85.659
Identical,9881577,95.192
Consistent_global_inconsistent_local,7096,0.068
Inconsistent_global,82995,0.8
Hidden_multi_mapped,408995,3.94
