FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,10484776,86.518
BAM_reads_type2,10484708,86.517
Common_reads,10482034,86.495
Mapped_reads_type1,10448587,86.219
Mapped_reads_type2,10448520,86.218
Common_unambiguous,10445846,86.196
Identical,10020807,95.931
Consistent_global_inconsistent_local,39,0.0
Inconsistent_global,24398,0.234
Hidden_multi_mapped,400602,3.835
