FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,11272600,86.546
BAM_reads_type2,11272614,86.547
Common_reads,11269715,86.524
Mapped_reads_type1,11243986,86.327
Mapped_reads_type2,11244004,86.327
Common_unambiguous,11241105,86.305
Identical,10789368,95.981
Consistent_global_inconsistent_local,51,0.0
Inconsistent_global,25860,0.23
Hidden_multi_mapped,425826,3.788
