FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15509600,87.311
Common_reads,15506350,87.293
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15473355,87.107
Common_unambiguous,15470107,87.089
Identical,14865872,96.094
Consistent_global_inconsistent_local,69,0.0
Inconsistent_global,19760,0.128
Hidden_multi_mapped,584406,3.778
